Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,misc,16,F:\New folder\telemetry_sender.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2972187bd9ce__telemetry_sender.py,telemetry_sender.py,2865,2026-02-06T06:57:17,metric;metrics;telemetry,socket,analyze,json.dump,,False
high_confidence_log_reasoners,misc,16,H:\forest_node\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\3558e24c36d2__router.py,router.py,6136,2026-02-17T14:48:38,log;logger;logging,network,model,logging.,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\google-calendar\skills\google-calendar-daily-brief\scripts\render_day_brief.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\729b66ab96a9__render_day_brief.py,render_day_brief.py,20915,2026-05-15T17:19:51,event,input;system,summarize,.write(;open(,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-datasets-skill\scripts\ncbi_datasets.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\67eae39bcf5f__ncbi_datasets.py,ncbi_datasets.py,8618,2026-05-15T17:19:52,,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-entrez-skill\scripts\ncbi_entrez.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\db2f6bec9c3e__ncbi_entrez.py,ncbi_entrez.py,11130,2026-05-15T17:19:52,,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-pmc-skill\scripts\ncbi_pmc.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\02db21729fbf__ncbi_pmc.py,ncbi_pmc.py,9011,2026-05-15T17:19:52,,input;network;system,infer,.write(;json.dump,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\opentargets-skill\scripts\opentargets_disease_heatmap.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\1c9b68ab48d1__opentargets_disease_heatmap.py,opentargets_disease_heatmap.py,12448,2026-05-15T17:19:52,,input;network;system,score,.write(;json.dump,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\.tmp\plugins\plugins\sentry\skills\sentry\scripts\sentry_api.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\82f38e78bfb3__sentry_api.py,sentry_api.py,8110,2026-05-15T17:19:58,event;trace,network,reason,json.dump;open(,,False
high_confidence_log_reasoners,misc,15,C:\Users\mydyi\.codex\skills\.system\imagegen\scripts\image_gen.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\7194cbf7787a__image_gen.py,image_gen.py,35266,2026-05-15T17:22:55,,input;process;system,model,json.dump;open(,,False
high_confidence_log_reasoners,misc,15,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\enhanced_training_pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2fcf3006fead__enhanced_training_pipeline.py,enhanced_training_pipeline.py,16073,2026-04-13T20:26:36,,memory;process;system,model;pattern,open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\AI SYMBOLIS WORK\scripts\AI-Powered Word Injection.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\e187b41a633e__AI-Powered Word Injection.py,AI-Powered Word Injection.py,3330,2025-02-19T16:14:54,,process,model;predict;reason;reasoning,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\AI SYMBOLIS WORK\scripts\data_scraping\parallel_word_scraper.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\58ab1a24babc__parallel_word_scraper.py,parallel_word_scraper.py,2703,2025-02-19T05:25:18,log,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\AI SYMBOLIS WORK\scripts\data_scraping\xmlscrape.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\65355983311f__xmlscrape.py,xmlscrape.py,3465,2025-02-19T15:25:50,,input;memory;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\AI SYMBOLIS WORK\scripts\suppXMLExtract.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\b62ac3241503__suppXMLExtract.py,suppXMLExtract.py,2619,2025-02-20T08:25:00,stream,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\Conversation splitter\Semantic Search Script.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2ab711c701d5__Semantic Search Script.py,Semantic Search Script.py,2466,2025-03-06T16:06:40,log,input;process,model,json.dump;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\AI-Powered Word Injection.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\866cf2a1a8f0__AI-Powered Word Injection.py,AI-Powered Word Injection.py,3330,2025-02-19T16:14:54,,process,model;predict;reason;reasoning,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\data_scraping\parallel_word_scraper.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\31a18b281578__parallel_word_scraper.py,parallel_word_scraper.py,2703,2025-02-19T05:25:18,log,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\data_scraping\xmlscrape.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\5977a3d1653b__xmlscrape.py,xmlscrape.py,3465,2025-02-19T15:25:50,,input;memory;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\suppXMLExtract.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\b5d77b71b3de__suppXMLExtract.py,suppXMLExtract.py,2619,2025-02-20T08:25:00,stream,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,15,F:\New folder\crosshair_lock_simple.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\54c240baaf02__crosshair_lock_simple.py,crosshair_lock_simple.py,10628,2026-02-06T06:57:12,metric;metrics,input,analyze;detector,open(,,False
high_confidence_log_reasoners,misc,14,C:\Users\mydyi\.codex\.tmp\plugins\plugins\hugging-face\skills\llm-trainer\scripts\dataset_inspector.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8d02a677e04d__dataset_inspector.py,dataset_inspector.py,16099,2026-05-15T17:19:52,,input;keyboard,pattern;reason,json.dump;open(,,False
high_confidence_log_reasoners,misc,14,F:\From removable drive\AI_Symbolis\LexiconProject\Lexicon Builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\e8dca37079d5__Lexicon Builder.py,Lexicon Builder.py,1363,2025-02-20T16:36:16,,input;process,model;predict,json.dump;open(,,True
high_confidence_log_reasoners,misc,14,F:\From removable drive\Desktop\Symbolis Mainport\AI_Symbolis\LexiconProject\Lexicon Builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\dcf3e39f0fe2__Lexicon Builder.py,Lexicon Builder.py,1363,2025-02-20T16:36:16,,input;process,model;predict,json.dump;open(,,True
high_confidence_log_reasoners,misc,14,F:\From removable drive\Talking-Head-UI-main\Talking-Head-UI-main\Talking head UI Ready for teasting\backend\services\nuberta_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\dc5136f28ed9__nuberta_service.py,nuberta_service.py,826,2025-03-10T20:53:38,log,gpu;input;process,model,,,True
high_confidence_log_reasoners,misc,14,F:\From removable drive\user-files\1743035522761 - 493\Users_Blame_.lmstudio_user-files_1743035522761 - 493.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8a5bec85d968__Users_Blame_.lmstudio_user-files_1743035522761 - 493.py,Users_Blame_.lmstudio_user-files_1743035522761 - 493.py,1994,2025-03-26T20:32:04,log,input;process;system,model,,,True
high_confidence_log_reasoners,misc,14,F:\New folder\mandatory_prescan.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\955a0c710551__mandatory_prescan.py,mandatory_prescan.py,3267,2026-02-06T06:57:16,perf;performance,process;system,analyze,,,False
high_confidence_log_reasoners,misc,14,F:\New folder\predictor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2cb1fe48137f__predictor.py,predictor.py,3481,2026-02-06T06:57:13,event,input,causal;model;pattern;predict,,,False
high_confidence_log_reasoners,misc,14,F:\New folder\social_tracker.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f3e35f56f743__social_tracker.py,social_tracker.py,2718,2026-02-06T06:57:16,event;monitor;stream,input,causal,,,False
high_confidence_log_reasoners,misc,14,F:\New folder\subprocess_validation.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2b94bd43b5f6__subprocess_validation.py,subprocess_validation.py,5382,2026-02-06T06:57:15,event,process;subprocess;system,pattern,,,False
high_confidence_log_reasoners,misc,13,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\hookify\hooks\posttooluse.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\953c8c898112__posttooluse.py,posttooluse.py,1622,2026-04-10T17:16:29,event,input;system,evaluate,json.dump,,False
high_confidence_log_reasoners,misc,13,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\hookify\hooks\stop.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\667b04b044f8__stop.py,stop.py,1403,2026-04-10T17:16:29,event,input;system,evaluate,json.dump,,False
high_confidence_log_reasoners,misc,13,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\hookify\hooks\userpromptsubmit.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2ab08babd4a1__userpromptsubmit.py,userpromptsubmit.py,1389,2026-04-10T17:16:29,event,input;system,evaluate,json.dump,,False
high_confidence_log_reasoners,misc,13,C:\Users\mydyi\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-blast-skill\scripts\test_ncbi_blast.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\a3d5416ee198__test_ncbi_blast.py,test_ncbi_blast.py,17333,2026-05-15T17:19:52,session;stream,input,score,json.dump,,False
high_confidence_log_reasoners,misc,13,F:\Desktop 812025\Desktop Files 7_26_25\CASCADIAN_REVOLUTION_COMPLETE\CASCADIAN_REVOLUTION\CASCADE_TRAINING_COMPLETE\cascade_watermark.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\15e0e04da0b0__cascade_watermark.py,cascade_watermark.py,26970,2025-07-02T16:21:17,metric,process;system,score,json.dump,,True
high_confidence_log_reasoners,misc,13,F:\From removable drive\split_conversations\Generate token ID's.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f840b761530d__Generate token ID's.py,Generate token ID's.py,1815,2025-03-26T15:42:12,,input,model,.jsonl;.write(;json.dump;open(,,True
high_confidence_log_reasoners,misc,13,F:\From removable drive\user-files\1743035501172 - 572\Users_Blame_.lmstudio_user-files_1743035501172 - 572.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\30a173bb7989__Users_Blame_.lmstudio_user-files_1743035501172 - 572.py,Users_Blame_.lmstudio_user-files_1743035501172 - 572.py,2126,2025-03-26T20:31:42,,input;process;subprocess,model,.csv,,True
high_confidence_log_reasoners,misc,12,C:\Users\mydyi\.codex\.tmp\plugins\plugins\test-android-apps\skills\android-emulator-qa\scripts\ui_tree_summarize.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\8e83094cd972__ui_tree_summarize.py,ui_tree_summarize.py,3442,2026-05-15T17:19:58,,input;system,summarize,.write(;open(,,False
high_confidence_log_reasoners,misc,12,E:\SecureCore-Agent-Library-main\SecureCore-Agent-Library-main\build_csv.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\a8b0c6075c50__build_csv.py,build_csv.py,5387,2026-04-09T18:42:30,,input;process,pattern,.csv;open(,,False
high_confidence_log_reasoners,misc,12,F:\contract_extraction\build_csv.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\3a6e9d8bc82e__build_csv.py,build_csv.py,5387,2026-04-02T07:09:58,,input;process,pattern,.csv;open(,,False
high_confidence_log_reasoners,misc,12,F:\Desktop 812025\Desktop Files 7_26_25\Binary Cell Structure for AI Neural Memory(1)\binary_cell.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\cec3392ada1e__binary_cell.py,binary_cell.py,40492,2025-03-19T10:52:08,,input;memory,score,.write(;open(,,True
high_confidence_log_reasoners,misc,12,F:\Desktop 812025\Desktop Files 7_26_25\directory symbolizer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\162eefb1e4e4__directory symbolizer.py,directory symbolizer.py,2177,2025-07-06T08:50:07,,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,12,F:\DESKTOP PYTHON 6_17_25\lexicon_files\lexicon_files\txtwrdbuilder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\f9a008a2c849__txtwrdbuilder.py,txtwrdbuilder.py,3442,2025-05-25T12:24:05,,input;process,model,.write(;open(,,False
high_confidence_log_reasoners,misc,12,F:\DESKTOP PYTHON 6_17_25\lexicon_files\lexicon_files\WordScraper.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\2c4e142ae3a7__WordScraper.py,WordScraper.py,2157,2025-05-25T12:24:05,,input;process,model;predict,open(,,False
high_confidence_log_reasoners,misc,12,F:\From removable drive\AI SYMBOLIS WORK\scripts\word_analysis\wordcleaner.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\317685f0eb03__wordcleaner.py,wordcleaner.py,4313,2025-02-19T20:07:16,,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,12,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\word_analysis\wordcleaner.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\6ea09dc76cd0__wordcleaner.py,wordcleaner.py,4313,2025-02-19T20:07:16,,input;process,pattern,.write(;open(,,True
high_confidence_log_reasoners,misc,12,F:\From removable drive\WordBuilderTools\CleanPassTwo.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\misc\94a5a0ebdd5b__CleanPassTwo.py,CleanPassTwo.py,1472,2025-03-05T13:16:26,,input;process,pattern,.write(;open(,,True
